"id","companyId","entityType","entityId","action","performedById","targetUserId","branchId","metadata","createdAt"
"baba36f2-570f-45ea-bf44-71f72d15a029","235280c2-f037-4249-8696-bc38738a190e","Invoice","4da4831c-72c5-4c6a-8d13-e7be29068909","STATUS_REACHED_VERIFIED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""VERIFIED"",""oldStatus"":""PENDING_VERIFICATION"",""entityNumber"":""INV-2026-0006""}","2026-04-06 06:22:55.21"
"baf83fa4-c05f-4110-a7d0-a30c8882c8aa","235280c2-f037-4249-8696-bc38738a190e","invoice","005c77f8-934b-4221-b863-3bac4e29a2db","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""type"":""SALES"",""docNumber"":""INV-2026-0008""}","2026-04-02 08:42:41.487"
"bd322d86-1625-402c-a45c-7c0e58cf1c86","235280c2-f037-4249-8696-bc38738a190e","product","ca8c6f27-a2a3-4d74-bfeb-a9b9bf0b2335","UPDATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Label Tag"",""docNumber"":""PRD-2026-0007""}","2026-04-03 01:54:07.089"
"bfa502cf-7ece-47ba-9488-fb337274ff41","235280c2-f037-4249-8696-bc38738a190e","product","ca8c6f27-a2a3-4d74-bfeb-a9b9bf0b2335","UPDATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Label Tag"",""docNumber"":""PRD-2026-0007""}","2026-04-06 11:39:16.96"
"cba9270d-c254-4875-addc-19762a5949b6","235280c2-f037-4249-8696-bc38738a190e","invoice","a3c021da-d3cc-40cc-bdf1-735308914970","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""type"":""SALES"",""docNumber"":""INV-2026-0001""}","2026-03-31 20:35:30.954"
"cd6c7852-fc56-48fe-b3ac-82da8ff14713","235280c2-f037-4249-8696-bc38738a190e","product","7f81a24c-cf00-4f2a-aad3-b341c368770c","UPDATED","e88ca230-8eba-4fcb-89ae-111af8ce4955",,,"{""name"":""Cotton Fabric"",""docNumber"":""PRD-2026-0003""}","2026-04-02 07:47:22.18"
"cf9a16eb-9e18-47b3-bac3-13bb36dccdfe","235280c2-f037-4249-8696-bc38738a190e","journal","82d76164-0970-4871-ac71-65cab87f1baa","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""JE-2026-0011""}","2026-04-01 20:56:03.702"
"d157203e-1813-40a6-91cd-196ca7b03a52","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","7a9e1f9a-008d-4f63-b41a-66229114fad6","STATUS_REACHED_SENT","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""SENT"",""oldStatus"":""APPROVED"",""entityNumber"":""PO-2026-0003""}","2026-04-02 05:13:46.692"
"d192e977-9911-48c6-99ef-0445d669cc63","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","b0c0675d-7ec7-4f73-a9f8-1fc4550b7139","STATUS_REACHED_APPROVED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""APPROVED"",""oldStatus"":""DRAFT"",""entityNumber"":""PO-2026-0001""}","2026-04-01 17:23:50.438"
"d1985c20-d1da-4f26-b7ef-fc7185c68eb1","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","98f98cca-e7bc-4278-b547-63e78db06a9d","STATUS_REACHED_VERIFIED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""VERIFIED"",""oldStatus"":""PENDING_VERIFICATION"",""entityNumber"":""JE-2026-0012""}","2026-04-01 23:39:32.715"
"d1e8ea5d-f384-4c9e-ae9c-1a97229a3d89","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","e63375aa-717a-4a12-9f79-9375faf0ac94","STATUS_REACHED_VERIFIED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""VERIFIED"",""oldStatus"":""PENDING_VERIFICATION"",""entityNumber"":""JE-2026-0007""}","2026-04-01 19:03:56.793"
"d2e4f00f-927e-4011-bf7a-8e2c6a5e67a7","235280c2-f037-4249-8696-bc38738a190e","product","ac5ee150-fc41-430c-84ed-a2d249431484","CREATED","e88ca230-8eba-4fcb-89ae-111af8ce4955",,,"{""name"":""Thread Cone"",""docNumber"":""PRD-2026-0004""}","2026-04-02 07:50:25.594"
"d3e32aba-bc84-4f42-9bd6-454826bc3c8a","235280c2-f037-4249-8696-bc38738a190e","journal","e63375aa-717a-4a12-9f79-9375faf0ac94","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""JE-2026-0007""}","2026-04-01 18:58:27.438"
"d7d0f683-11cb-45ce-b9ef-c2aec16177f6","4da93909-c2a6-43d8-9eed-8f9dffc01db2","JournalEntry","56aaf7cf-55c1-4c2a-9bbb-ad0388cdb66a","STATUS_REACHED_APPROVED","3de00e61-540e-46b8-afac-9c389a516e8f",,,"{""newStatus"":""APPROVED"",""oldStatus"":""VERIFIED"",""entityNumber"":""JE-2026-0007""}","2026-04-05 16:41:47.574"
"d855e1aa-a8b6-41d8-8d7e-4921c407ce23","235280c2-f037-4249-8696-bc38738a190e","journal","f303ae68-3c65-4651-b951-5d4f9d879327","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""JE-2026-0010""}","2026-04-01 20:55:44.528"
"d8b4a9c8-d851-4e9d-80d2-20553cb7758e","235280c2-f037-4249-8696-bc38738a190e","product_price","4fb72d07-81c1-433e-8407-57990d6dc2ea","ASSIGNED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""type"":""vendor"",""price"":10.06,""entityId"":""c4efe374-aafa-4588-9f0f-f6460cd56aec"",""productId"":""ca8c6f27-a2a3-4d74-bfeb-a9b9bf0b2335""}","2026-04-03 01:29:35.546"
"d933b480-4823-473a-bc62-83b4908298ee","235280c2-f037-4249-8696-bc38738a190e","customer","efab1c54-16a2-447d-9571-cb1022180e1a","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Diagnostic Centre"",""docNumber"":""CUS-2026-0002""}","2026-04-02 04:07:25.396"
"d97a5355-1c5e-4d88-ac15-c957668656ef","235280c2-f037-4249-8696-bc38738a190e","payment","530699e8-4edc-46c7-882b-c8f4c1b81bb9","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""PAY-1775119239971""}","2026-04-02 08:40:40.044"
"dc1ba616-10b5-4fc6-aa82-d4b42280d79a","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","b0c0675d-7ec7-4f73-a9f8-1fc4550b7139","STATUS_REACHED_SENT","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""SENT"",""oldStatus"":""APPROVED"",""entityNumber"":""PO-2026-0001""}","2026-04-01 17:29:08.258"
"dc981100-d3a5-4fc4-99a3-e8119240738d","235280c2-f037-4249-8696-bc38738a190e","payment","9c1f0874-87df-42b2-9bb5-b5b04c99cf96","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""PAY-1775458466982""}","2026-04-06 06:54:27.014"
"e0b75aeb-f0d0-4fe6-8755-88c6e668f576","235280c2-f037-4249-8696-bc38738a190e","invoice","188bcad2-1d59-44b3-80b5-1343b480f670","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""type"":""SALES"",""docNumber"":""INV-2026-0002""}","2026-04-01 16:45:15.525"
"e39d7cef-a79f-4246-afe9-480ff481e896","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","f303ae68-3c65-4651-b951-5d4f9d879327","STATUS_REACHED_VERIFIED","3de00e61-540e-46b8-afac-9c389a516e8f",,,"{""newStatus"":""VERIFIED"",""oldStatus"":""PENDING_VERIFICATION"",""entityNumber"":""JE-2026-0010""}","2026-04-06 06:20:00.306"
"e4277159-fcaa-4e6f-8a23-f8ddff434a00","235280c2-f037-4249-8696-bc38738a190e","product","8723d0ac-b2bf-4496-b1c5-de8f6c61a453","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Pipe"",""docNumber"":""PRD-2026-0001""}","2026-03-31 12:34:44.648"
"e95e8699-12cb-4657-a7f3-c1a67b8164ab","235280c2-f037-4249-8696-bc38738a190e","payment","64feadac-4ba1-471a-9e3c-c535f4570743","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""TRF-1775463193005"",""isTransfer"":true}","2026-04-06 08:13:13.111"
"eaa04435-97fb-49a3-82ff-8483733a6012","235280c2-f037-4249-8696-bc38738a190e","product","295122b3-35d7-4ffe-b332-63e16fa18803","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Steel"",""docNumber"":""PRD-2026-0002""}","2026-04-02 05:45:10.047"
"ec54746e-8bfc-44f3-a2e8-5e71d7c3fd0a","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","98f98cca-e7bc-4278-b547-63e78db06a9d","STATUS_REACHED_PENDING_VERIFICATION","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""PENDING_VERIFICATION"",""oldStatus"":""REJECTED"",""entityNumber"":""JE-2026-0012""}","2026-04-01 23:39:30.854"
"edbc3092-a8fd-41ca-a2af-5bad1500338d","235280c2-f037-4249-8696-bc38738a190e","payment","152e2c32-82f3-4bc4-943b-7e20aae5fa6e","CREATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""docNumber"":""PAY-1775458459372""}","2026-04-06 06:54:19.539"
"ee960faf-5f0d-4a5d-aa41-352111c2c5f3","235280c2-f037-4249-8696-bc38738a190e","product","b3636ba0-6e46-48f5-901c-31f93ecc01df","CREATED","e88ca230-8eba-4fcb-89ae-111af8ce4955",,,"{""name"":""Button Pack"",""docNumber"":""PRD-2026-0005""}","2026-04-02 07:50:51.848"
"efe2aeb6-6b39-4056-89bc-5b3f390a3517","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","1469d2a1-ab96-44b3-9099-fb9769c9d0fb","STATUS_REACHED_VERIFIED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""VERIFIED"",""oldStatus"":""PENDING_VERIFICATION"",""entityNumber"":""JE-2026-0002""}","2026-03-31 21:15:08.137"
"fac14dfb-673c-4b75-9ff2-7610e8bc0dac","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","ac32ee8b-833b-4ccd-9401-3d311a83a4ff","STATUS_REACHED_SENT","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""SENT"",""oldStatus"":""APPROVED"",""entityNumber"":""PO-2026-0002""}","2026-04-01 17:29:03.515"
"fca4228e-ccd7-499a-9317-5d9f0213b5c0","235280c2-f037-4249-8696-bc38738a190e","JournalEntry","2c1e749d-1987-4ab4-a483-85bc41fd8731","STATUS_REACHED_APPROVED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""APPROVED"",""oldStatus"":""VERIFIED"",""entityNumber"":""JE-2026-0013""}","2026-04-01 22:45:11.274"
"fd4a144c-5795-49a2-b0ba-7c88765444ff","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","ac32ee8b-833b-4ccd-9401-3d311a83a4ff","STATUS_REACHED_APPROVED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""APPROVED"",""oldStatus"":""DRAFT"",""entityNumber"":""PO-2026-0002""}","2026-04-01 17:28:55.031"
"fef54b95-e037-4f34-8006-75d006d1b25b","235280c2-f037-4249-8696-bc38738a190e","PurchaseOrder","dc383ea6-92dd-4e2b-99a6-cf1f49b7dae0","STATUS_REACHED_CLOSED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""newStatus"":""CLOSED"",""oldStatus"":""RECEIVED"",""entityNumber"":""PO-2026-0004""}","2026-04-02 07:00:05.531"
"ff49cda3-f6f5-489b-9bd0-dd5876a620d6","235280c2-f037-4249-8696-bc38738a190e","product","ca8c6f27-a2a3-4d74-bfeb-a9b9bf0b2335","UPDATED","f5792746-5425-4b3e-bcef-2df5ff24e4c7",,,"{""name"":""Label Tag"",""docNumber"":""PRD-2026-0007""}","2026-04-06 11:39:31.022"
